Scenario_ID,Site_Size,Soil_Type,SBC,Color,N_Value,GW_Depth,Col_Load,Settlement_mm,Seismic_Base_Shear_kN,Hydrostatic_kPa,Concrete_m3,Steel_kg,Excavation_m3,Total_Project_Cost_INR,Found_Type,Slab_Thickness_mm
26,464x487,Black Cotton,80,#2c3e50,8,2.3468279678491712,1214,0.68,4480.0,75.08,3259.57,260765.25,4659.57,42981618.0,Raft Slab,1164.13057686842
26,464x487,Black Cotton,80,#2c3e50,8,3.114897364223789,1406,0.68,4480.0,67.54,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
26,464x487,Black Cotton,80,#2c3e50,8,1.9633840034617605,1553,0.68,4480.0,78.84,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
26,464x487,Black Cotton,80,#2c3e50,8,3.408925230698759,1556,0.68,4480.0,64.66,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
26,464x487,Anomaly Pocket,550,#c0392b,55,2.7732214917196654,1122,3.1,4480.0,70.89,1185.3,94823.73,2585.3,16025090.64,Isolated Pad,423.3202097703345
27,405x450,Murum,250,#d35400,25,6.4626235286657865,1138,0.89,7200.0,34.7,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
27,405x450,Murum,250,#d35400,25,7.696764834170584,1065,0.89,7200.0,22.59,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
27,405x450,Murum,250,#d35400,25,6.169630718192125,803,0.89,7200.0,37.58,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
27,405x450,Murum,250,#d35400,25,5.682263617578608,1337,0.89,7200.0,42.36,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
27,405x450,Murum,250,#d35400,25,1.5617189840259043,915,0.89,7200.0,82.78,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
27,405x450,Murum,250,#d35400,25,4.603882458221232,1101,0.89,7200.0,52.94,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
27,405x450,Murum,250,#d35400,25,5.0114974924997,886,0.89,7200.0,48.94,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
27,405x450,Anomaly Pocket,550,#c0392b,55,6.760490078969657,1392,3.94,7200.0,31.78,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
27,405x450,Anomaly Pocket,550,#c0392b,55,3.312571860560573,1425,3.94,7200.0,65.6,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
27,405x450,Murum,250,#d35400,25,4.8119946701729255,1460,0.89,7200.0,50.89,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
27,405x450,Anomaly Pocket,550,#c0392b,55,5.7472940772752015,1168,3.94,7200.0,41.72,2414.95,193196.27,4664.95,32328549.4,Isolated Pad,536.6563145999495
27,405x450,Murum,250,#d35400,25,6.880936035915984,927,0.89,7200.0,30.6,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
27,405x450,Black Cotton,80,#2c3e50,8,4.866338997564252,1043,0.86,7200.0,50.36,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
27,405x450,Black Cotton,80,#2c3e50,8,1.9154764556054984,1370,0.86,7200.0,79.31,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
27,405x450,Black Cotton,80,#2c3e50,8,6.614062527444981,1545,0.86,7200.0,33.22,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
27,405x450,Black Cotton,80,#2c3e50,8,3.672977460233059,1369,0.86,7200.0,62.07,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
27,405x450,Black Cotton,80,#2c3e50,8,3.024056041031935,961,0.86,7200.0,68.43,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
27,405x450,Black Cotton,80,#2c3e50,8,2.7499505776383586,1594,0.86,7200.0,71.12,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
28,460x766,Murum,250,#d35400,25,7.721842208191013,929,0.89,7200.0,22.35,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
28,460x766,Murum,250,#d35400,25,2.5702599194524725,814,0.89,7200.0,72.89,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
28,460x766,Anomaly Pocket,550,#c0392b,55,6.959884933414908,1575,3.94,7200.0,29.82,2414.95,193196.27,4664.95,32297499.4,Isolated Pad,536.6563145999495
28,460x766,Anomaly Pocket,550,#c0392b,55,1.5345155528394738,1377,3.94,7200.0,83.05,2414.95,193196.27,4664.95,32297499.4,Isolated Pad,536.6563145999495
28,460x766,Anomaly Pocket,550,#c0392b,55,3.401057179552544,865,3.94,7200.0,64.74,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
28,460x766,Murum,250,#d35400,25,7.457861473231793,1040,0.89,7200.0,24.94,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
28,460x766,Murum,250,#d35400,25,4.579686824499402,1167,0.89,7200.0,53.17,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
28,460x766,Hard Rock,600,#7f8c8d,60,6.6765766265266615,1178,0.64,7200.0,32.6,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
28,460x766,Murum,250,#d35400,25,6.1352732160705274,823,0.89,7200.0,37.91,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
28,460x766,Murum,250,#d35400,25,7.542627541204105,1141,0.89,7200.0,24.11,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
28,460x766,Murum,250,#d35400,25,6.891980981027061,1034,0.89,7200.0,30.49,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
28,460x766,Hard Rock,600,#7f8c8d,60,7.192144678936805,1203,0.64,7200.0,27.55,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
28,460x766,Murum,250,#d35400,25,7.495913246460316,950,0.89,7200.0,24.57,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
28,460x766,Anomaly Pocket,75,#c0392b,7,5.08269100635992,1152,0.54,7200.0,48.24,6641.12,531289.75,8891.12,87268739.61,Raft Slab,1475.8048651498611
28,460x766,Murum,250,#d35400,25,2.9006346992810146,1086,0.89,7200.0,69.64,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
28,460x766,Hard Rock,600,#7f8c8d,60,3.1769645140050775,1135,0.64,7200.0,66.93,2414.95,193196.27,4664.95,32328549.4,Isolated Pad,536.6563145999495
28,460x766,Black Cotton,80,#2c3e50,8,1.8289677440440484,1150,0.86,7200.0,80.16,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,6.900028667975529,1284,0.86,7200.0,30.41,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
28,460x766,Anomaly Pocket,75,#c0392b,7,5.658563728523798,947,0.54,7200.0,42.59,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
28,460x766,Hard Rock,600,#7f8c8d,60,4.397534172523894,1246,0.64,7200.0,54.96,2414.95,193196.27,4664.95,32338899.4,Isolated Pad,536.6563145999495
28,460x766,Black Cotton,80,#2c3e50,8,6.357573754552653,1069,0.86,7200.0,35.73,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,5.565666285729193,1317,0.86,7200.0,43.5,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
28,460x766,Anomaly Pocket,550,#c0392b,55,5.425354455293167,1515,3.94,7200.0,44.88,2414.95,193196.27,4664.95,32349249.4,Isolated Pad,536.6563145999495
28,460x766,Hard Rock,600,#7f8c8d,60,6.109377469935689,1307,0.64,7200.0,38.17,2414.95,193196.27,4664.95,32349249.4,Isolated Pad,536.6563145999495
28,460x766,Black Cotton,80,#2c3e50,8,2.592343187353869,1249,0.86,7200.0,72.67,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,2.64200061742038,849,0.86,7200.0,72.18,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,3.97893195559935,1495,0.86,7200.0,59.07,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
28,460x766,Hard Rock,600,#7f8c8d,60,6.065882985329206,1546,0.64,7200.0,38.59,2414.95,193196.27,4664.95,32359599.4,Isolated Pad,536.6563145999495
28,460x766,Black Cotton,80,#2c3e50,8,6.4102284866817545,1597,0.86,7200.0,35.22,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,3.794340277113612,1069,0.86,7200.0,60.88,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,3.46272159430458,1460,0.86,7200.0,64.13,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
28,460x766,Hard Rock,600,#7f8c8d,60,7.131572490083725,1501,0.64,7200.0,28.14,2414.95,193196.27,4664.95,32369949.4,Isolated Pad,536.6563145999495
28,460x766,Black Cotton,80,#2c3e50,8,6.33275586816698,1371,0.86,7200.0,35.98,6641.12,531289.75,8891.12,87320489.61,Raft Slab,1475.8048651498611
28,460x766,Anomaly Pocket,75,#c0392b,7,3.9704604750633474,1438,0.54,7200.0,59.15,6641.12,531289.75,8891.12,87320489.61,Raft Slab,1475.8048651498611
28,460x766,Anomaly Pocket,550,#c0392b,55,7.6527536344216776,1362,3.94,7200.0,23.03,2414.95,193196.27,4664.95,32380299.4,Isolated Pad,536.6563145999495
28,460x766,Anomaly Pocket,550,#c0392b,55,4.9340769692848285,1414,3.94,7200.0,49.7,2414.95,193196.27,4664.95,32380299.4,Isolated Pad,536.6563145999495
28,460x766,Black Cotton,80,#2c3e50,8,5.810665206087193,1104,0.86,7200.0,41.1,6641.12,531289.75,8891.12,87330839.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,4.786067783321091,1266,0.86,7200.0,51.15,6641.12,531289.75,8891.12,87330839.61,Raft Slab,1475.8048651498611
28,460x766,Black Cotton,80,#2c3e50,8,2.9451270371696014,1586,0.86,7200.0,69.21,6641.12,531289.75,8891.12,87330839.61,Raft Slab,1475.8048651498611
28,460x766,Hard Rock,600,#7f8c8d,60,3.0409908289685372,1326,0.64,7200.0,68.27,2414.95,193196.27,4664.95,32390649.4,Isolated Pad,536.6563145999495
29,572x584,Murum,250,#d35400,25,3.919623541176904,1411,0.89,7200.0,59.65,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
29,572x584,Murum,250,#d35400,25,5.513002585196239,1086,0.89,7200.0,44.02,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
29,572x584,Murum,250,#d35400,25,3.222983302990886,1280,0.89,7200.0,66.48,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
29,572x584,Hard Rock,600,#7f8c8d,60,3.0082867626216214,1577,0.64,7200.0,68.59,2414.95,193196.27,4664.95,32297499.4,Isolated Pad,536.6563145999495
29,572x584,Murum,250,#d35400,25,5.711572377311963,1256,0.89,7200.0,42.07,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
29,572x584,Murum,250,#d35400,25,4.528861108023667,1113,0.89,7200.0,53.67,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
29,572x584,Murum,250,#d35400,25,1.945834049055051,1283,0.89,7200.0,79.01,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
29,572x584,Anomaly Pocket,550,#c0392b,55,2.5598442412702664,1229,3.94,7200.0,72.99,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
29,572x584,Murum,250,#d35400,25,2.6614249563101944,1387,0.89,7200.0,71.99,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
29,572x584,Murum,250,#d35400,25,3.8970023181946645,1531,0.89,7200.0,59.87,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
29,572x584,Anomaly Pocket,550,#c0392b,55,2.1344157866803806,1183,3.94,7200.0,77.16,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
29,572x584,Hard Rock,600,#7f8c8d,60,6.7977249173165255,1403,0.64,7200.0,31.41,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
29,572x584,Murum,250,#d35400,25,7.483613960455964,1555,0.89,7200.0,24.69,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
29,572x584,Murum,250,#d35400,25,3.1213682045325317,892,0.89,7200.0,67.48,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
29,572x584,Murum,250,#d35400,25,5.311171427003455,977,0.89,7200.0,46.0,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
29,572x584,Hard Rock,600,#7f8c8d,60,3.6916668633333307,1435,0.64,7200.0,61.88,2414.95,193196.27,4664.95,32328549.4,Isolated Pad,536.6563145999495
29,572x584,Anomaly Pocket,75,#c0392b,7,4.366443832000122,917,0.54,7200.0,55.27,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
29,572x584,Black Cotton,80,#2c3e50,8,7.772549989047094,1563,0.86,7200.0,21.85,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
29,572x584,Black Cotton,80,#2c3e50,8,6.508871078067563,1076,0.86,7200.0,34.25,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
29,572x584,Hard Rock,600,#7f8c8d,60,3.0576689729968236,1089,0.64,7200.0,68.1,2414.95,193196.27,4664.95,32338899.4,Isolated Pad,536.6563145999495
29,572x584,Black Cotton,80,#2c3e50,8,5.9470200880735,1408,0.86,7200.0,39.76,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
29,572x584,Anomaly Pocket,75,#c0392b,7,4.6026566336586034,1305,0.54,7200.0,52.95,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
29,572x584,Black Cotton,80,#2c3e50,8,5.436970054822829,1416,0.86,7200.0,44.76,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
29,572x584,Hard Rock,600,#7f8c8d,60,5.578280668920741,859,0.64,7200.0,43.38,2414.95,193196.27,4664.95,32349249.4,Isolated Pad,536.6563145999495
29,572x584,Anomaly Pocket,550,#c0392b,55,1.8633705540014613,1115,3.94,7200.0,79.82,2414.95,193196.27,4664.95,32359599.4,Isolated Pad,536.6563145999495
29,572x584,Black Cotton,80,#2c3e50,8,6.199185082428681,1411,0.86,7200.0,37.29,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
29,572x584,Black Cotton,80,#2c3e50,8,2.6016891340122585,993,0.86,7200.0,72.58,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
29,572x584,Hard Rock,600,#7f8c8d,60,6.544581743100927,878,0.64,7200.0,33.9,2414.95,193196.27,4664.95,32359599.4,Isolated Pad,536.6563145999495
30,322x403,Anomaly Pocket,550,#c0392b,55,6.635536658467901,1204,3.94,7200.0,33.01,2414.95,193196.27,4664.95,32297499.4,Isolated Pad,536.6563145999495
30,322x403,Murum,250,#d35400,25,6.535666724670054,1425,0.89,7200.0,33.99,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
30,322x403,Anomaly Pocket,550,#c0392b,55,6.800085287223623,1379,3.94,7200.0,31.39,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
30,322x403,Murum,250,#d35400,25,2.4946758097373674,810,0.89,7200.0,73.63,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
30,322x403,Murum,250,#d35400,25,3.924931361423312,961,0.89,7200.0,59.6,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
30,322x403,Murum,250,#d35400,25,7.23205046063748,1137,0.89,7200.0,27.15,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
30,322x403,Murum,250,#d35400,25,1.7840587136866959,1570,0.89,7200.0,80.6,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
30,322x403,Murum,250,#d35400,25,5.341871630861257,1150,0.89,7200.0,45.7,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
30,322x403,Black Cotton,80,#2c3e50,8,1.6328068276662493,1236,0.86,7200.0,82.08,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
30,322x403,Black Cotton,80,#2c3e50,8,2.276949021210506,1049,0.86,7200.0,75.76,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
31,318x480,Anomaly Pocket,75,#c0392b,7,4.844329369578281,930,0.42,4480.0,50.58,3259.57,260765.25,4659.57,42936768.0,Raft Slab,1164.13057686842
31,318x480,Murum,250,#d35400,25,3.8586890367507225,1201,0.71,4480.0,60.25,2222.43,177794.49,3622.43,29454019.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,5.810234186490377,1139,0.71,4480.0,41.1,2222.43,177794.49,3622.43,29454019.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,7.711089299035077,845,0.71,4480.0,22.45,2222.43,177794.49,3622.43,29462989.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,7.530806143225922,1348,0.71,4480.0,24.22,2222.43,177794.49,3622.43,29462989.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,1.8652506796531827,979,0.71,4480.0,79.8,2222.43,177794.49,3622.43,29462989.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,6.195013779515614,1529,0.71,4480.0,37.33,2222.43,177794.49,3622.43,29471959.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,3.4929686698005584,1525,0.71,4480.0,63.83,2222.43,177794.49,3622.43,29471959.32,Standard Slab,793.7253933193772
31,318x480,Anomaly Pocket,550,#c0392b,55,7.216569735899631,1161,3.1,4480.0,27.31,1185.3,94823.73,2585.3,15989210.64,Isolated Pad,423.3202097703345
31,318x480,Murum,250,#d35400,25,4.682638465106871,1470,0.71,4480.0,52.16,2222.43,177794.49,3622.43,29480929.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,1.6915356234972032,1344,0.71,4480.0,81.51,2222.43,177794.49,3622.43,29480929.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,4.324323761528811,930,0.71,4480.0,55.68,2222.43,177794.49,3622.43,29480929.32,Standard Slab,793.7253933193772
31,318x480,Murum,250,#d35400,25,6.710411779786059,1147,0.71,4480.0,32.27,2222.43,177794.49,3622.43,29489899.32,Standard Slab,793.7253933193772
31,318x480,Anomaly Pocket,550,#c0392b,55,4.105322788094192,957,3.1,4480.0,57.83,1185.3,94823.73,2585.3,16007150.64,Isolated Pad,423.3202097703345
31,318x480,Murum,250,#d35400,25,3.878231227776805,1393,0.71,4480.0,60.05,2222.43,177794.49,3622.43,29489899.32,Standard Slab,793.7253933193772
31,318x480,Black Cotton,80,#2c3e50,8,5.596193333689266,904,0.68,4480.0,43.2,3259.57,260765.25,4659.57,42981618.0,Raft Slab,1164.13057686842
31,318x480,Black Cotton,80,#2c3e50,8,2.4305416889972435,827,0.68,4480.0,74.26,3259.57,260765.25,4659.57,42981618.0,Raft Slab,1164.13057686842
31,318x480,Black Cotton,80,#2c3e50,8,7.951175845574214,1362,0.68,4480.0,20.1,3259.57,260765.25,4659.57,42981618.0,Raft Slab,1164.13057686842
31,318x480,Black Cotton,80,#2c3e50,8,2.7970422425129136,890,0.68,4480.0,70.66,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
31,318x480,Black Cotton,80,#2c3e50,8,4.0501213899231825,852,0.68,4480.0,58.37,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
31,318x480,Black Cotton,80,#2c3e50,8,4.967325276233179,1107,0.68,4480.0,49.37,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
32,669x471,Murum,250,#d35400,25,7.2138536383340535,1466,0.71,4480.0,27.33,2222.43,177794.49,3622.43,29454019.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,6.5071532271525045,1300,0.71,4480.0,34.26,2222.43,177794.49,3622.43,29454019.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,4.052016538355951,1250,0.71,4480.0,58.35,2222.43,177794.49,3622.43,29454019.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,3.428817894302809,826,0.71,4480.0,64.46,2222.43,177794.49,3622.43,29454019.32,Standard Slab,793.7253933193772
32,669x471,Hard Rock,600,#7f8c8d,60,6.445776293874939,968,0.51,4480.0,34.87,1185.3,94823.73,2585.3,15971270.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,7.5906456694085644,896,0.51,4480.0,23.64,1185.3,94823.73,2585.3,15971270.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,4.970230954786814,1075,0.51,4480.0,49.34,1185.3,94823.73,2585.3,15971270.64,Isolated Pad,423.3202097703345
32,669x471,Murum,250,#d35400,25,5.772473509108544,998,0.71,4480.0,41.47,2222.43,177794.49,3622.43,29462989.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,2.8192235562546237,1382,0.71,4480.0,70.44,2222.43,177794.49,3622.43,29462989.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,1.6529553705459004,878,0.71,4480.0,81.88,2222.43,177794.49,3622.43,29462989.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,2.82579430376149,1178,0.71,4480.0,70.38,2222.43,177794.49,3622.43,29462989.32,Standard Slab,793.7253933193772
32,669x471,Hard Rock,600,#7f8c8d,60,7.234224822312064,1059,0.51,4480.0,27.13,1185.3,94823.73,2585.3,15980240.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,1.751252730315508,1123,0.51,4480.0,80.92,1185.3,94823.73,2585.3,15980240.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,1.5172608364353175,1274,0.51,4480.0,83.22,1185.3,94823.73,2585.3,15980240.64,Isolated Pad,423.3202097703345
32,669x471,Murum,250,#d35400,25,2.230045001306073,1038,0.71,4480.0,76.22,2222.43,177794.49,3622.43,29471959.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,6.212068327326442,1216,0.71,4480.0,37.16,2222.43,177794.49,3622.43,29471959.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,3.0029817645480503,1227,0.71,4480.0,68.64,2222.43,177794.49,3622.43,29471959.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,3.8891525910788136,1222,0.71,4480.0,59.95,2222.43,177794.49,3622.43,29471959.32,Standard Slab,793.7253933193772
32,669x471,Hard Rock,600,#7f8c8d,60,7.918806674131246,1172,0.51,4480.0,20.42,1185.3,94823.73,2585.3,15989210.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,2.816887702899946,1547,0.51,4480.0,70.47,1185.3,94823.73,2585.3,15989210.64,Isolated Pad,423.3202097703345
32,669x471,Anomaly Pocket,75,#c0392b,7,2.4371427237917525,941,0.42,4480.0,74.19,3259.57,260765.25,4659.57,42954708.0,Raft Slab,1164.13057686842
32,669x471,Murum,250,#d35400,25,2.950844407399157,863,0.71,4480.0,69.15,2222.43,177794.49,3622.43,29480929.32,Standard Slab,793.7253933193772
32,669x471,Anomaly Pocket,75,#c0392b,7,2.076932946353519,1502,0.42,4480.0,77.73,3259.57,260765.25,4659.57,42963678.0,Raft Slab,1164.13057686842
32,669x471,Anomaly Pocket,550,#c0392b,55,7.031775038797352,1345,3.1,4480.0,29.12,1185.3,94823.73,2585.3,15998180.64,Isolated Pad,423.3202097703345
32,669x471,Murum,250,#d35400,25,6.215118863769361,846,0.71,4480.0,37.13,2222.43,177794.49,3622.43,29480929.32,Standard Slab,793.7253933193772
32,669x471,Hard Rock,600,#7f8c8d,60,6.979850960634723,1403,0.51,4480.0,29.63,1185.3,94823.73,2585.3,15998180.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,7.334026859641395,1003,0.51,4480.0,26.15,1185.3,94823.73,2585.3,15998180.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,2.4219343185632933,984,0.51,4480.0,74.34,1185.3,94823.73,2585.3,15998180.64,Isolated Pad,423.3202097703345
32,669x471,Murum,250,#d35400,25,7.599323001530155,1460,0.71,4480.0,23.55,2222.43,177794.49,3622.43,29489899.32,Standard Slab,793.7253933193772
32,669x471,Murum,250,#d35400,25,6.538826103584546,1226,0.71,4480.0,33.95,2222.43,177794.49,3622.43,29489899.32,Standard Slab,793.7253933193772
32,669x471,Anomaly Pocket,550,#c0392b,55,7.305572544281106,816,3.1,4480.0,26.43,1185.3,94823.73,2585.3,16007150.64,Isolated Pad,423.3202097703345
32,669x471,Anomaly Pocket,550,#c0392b,55,6.034523194977214,996,3.1,4480.0,38.9,1185.3,94823.73,2585.3,16007150.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,5.505621137422893,935,0.51,4480.0,44.09,1185.3,94823.73,2585.3,16007150.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,4.931472719435847,902,0.51,4480.0,49.72,1185.3,94823.73,2585.3,16007150.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,4.173755121465032,971,0.51,4480.0,57.16,1185.3,94823.73,2585.3,16007150.64,Isolated Pad,423.3202097703345
32,669x471,Black Cotton,80,#2c3e50,8,1.5590655016773964,1537,0.68,4480.0,82.81,3259.57,260765.25,4659.57,42981618.0,Raft Slab,1164.13057686842
32,669x471,Anomaly Pocket,550,#c0392b,55,3.477432415249373,1189,3.1,4480.0,63.99,1185.3,94823.73,2585.3,16016120.64,Isolated Pad,423.3202097703345
32,669x471,Black Cotton,80,#2c3e50,8,7.258616037563016,940,0.68,4480.0,26.89,3259.57,260765.25,4659.57,42981618.0,Raft Slab,1164.13057686842
32,669x471,Black Cotton,80,#2c3e50,8,5.81069585749383,1220,0.68,4480.0,41.1,3259.57,260765.25,4659.57,42981618.0,Raft Slab,1164.13057686842
32,669x471,Hard Rock,600,#7f8c8d,60,6.327200601846322,848,0.51,4480.0,36.03,1185.3,94823.73,2585.3,16016120.64,Isolated Pad,423.3202097703345
32,669x471,Anomaly Pocket,550,#c0392b,55,6.475921638787266,1093,3.1,4480.0,34.57,1185.3,94823.73,2585.3,16016120.64,Isolated Pad,423.3202097703345
32,669x471,Hard Rock,600,#7f8c8d,60,2.996363337433694,1024,0.51,4480.0,68.71,1185.3,94823.73,2585.3,16016120.64,Isolated Pad,423.3202097703345
32,669x471,Black Cotton,80,#2c3e50,8,2.853134003669963,1406,0.68,4480.0,70.11,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
32,669x471,Black Cotton,80,#2c3e50,8,1.722032631476517,1288,0.68,4480.0,81.21,3259.57,260765.25,4659.57,42990588.0,Raft Slab,1164.13057686842
